,year,location,total_house,total_house_male,total_house_female,total_people,total_people_male,total_people_female,class_1_house,class_1_house_male,class_1_house_female,class_1_people,class_1_people_male,class_1_people_female,class_2_house,class_2_house_male,class_2_house_female,class_2_people,class_2_people_male,class_2_people_female,class_3_house,class_3_house_male,class_3_house_female,class_3_people,class_3_people_male,class_3_people_female,rate_of_house,rate_of_people
429,1999,苗栗縣,1213.0,0.0,0.0,2572.0,0.0,0.0,81.0,0.0,0.0,84.0,0.0,0.0,451.0,0.0,0.0,823.0,0.0,0.0,681.0,0.0,0.0,1665.0,0.0,0.0,0.85,0.46
430,1999,臺中縣,1542.0,0.0,0.0,3729.0,0.0,0.0,23.0,0.0,0.0,27.0,0.0,0.0,358.0,0.0,0.0,901.0,0.0,0.0,1161.0,0.0,0.0,2801.0,0.0,0.0,0.4,0.25
431,1999,彰化縣,3086.0,0.0,0.0,6598.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,709.0,0.0,0.0,1620.0,0.0,0.0,2346.0,0.0,0.0,4947.0,0.0,0.0,0.99,0.51
432,1999,南投縣,2033.0,0.0,0.0,5204.0,0.0,0.0,188.0,0.0,0.0,195.0,0.0,0.0,831.0,0.0,0.0,1843.0,0.0,0.0,1014.0,0.0,0.0,3166.0,0.0,0.0,1.38,0.96
433,1999,雲林縣,2296.0,0.0,0.0,5769.0,0.0,0.0,56.0,0.0,0.0,59.0,0.0,0.0,711.0,0.0,0.0,1827.0,0.0,0.0,1529.0,0.0,0.0,3883.0,0.0,0.0,1.17,0.77
434,1999,嘉義縣,1741.0,0.0,0.0,4200.0,0.0,0.0,93.0,0.0,0.0,107.0,0.0,0.0,462.0,0.0,0.0,939.0,0.0,0.0,1186.0,0.0,0.0,3154.0,0.0,0.0,1.14,0.75
435,1999,臺南縣,2048.0,0.0,0.0,4198.0,0.0,0.0,167.0,0.0,0.0,180.0,0.0,0.0,1007.0,0.0,0.0,1697.0,0.0,0.0,874.0,0.0,0.0,2321.0,0.0,0.0,0.64,0.38
436,1999,高雄縣,2724.0,0.0,0.0,6129.0,0.0,0.0,239.0,0.0,0.0,253.0,0.0,0.0,1071.0,0.0,0.0,2053.0,0.0,0.0,1414.0,0.0,0.0,3823.0,0.0,0.0,0.73,0.5
437,1999,屏東縣,5065.0,0.0,0.0,11674.0,0.0,0.0,388.0,0.0,0.0,416.0,0.0,0.0,1795.0,0.0,0.0,3997.0,0.0,0.0,2882.0,0.0,0.0,7261.0,0.0,0.0,2.06,1.28
438,1999,臺東縣,2337.0,0.0,0.0,6319.0,0.0,0.0,350.0,0.0,0.0,429.0,0.0,0.0,777.0,0.0,0.0,1839.0,0.0,0.0,1210.0,0.0,0.0,4051.0,0.0,0.0,3.24,2.55
439,1999,花蓮縣,2194.0,0.0,0.0,5718.0,0.0,0.0,113.0,0.0,0.0,123.0,0.0,0.0,740.0,0.0,0.0,1920.0,0.0,0.0,1341.0,0.0,0.0,3675.0,0.0,0.0,2.09,1.61
440,1999,澎湖縣,1104.0,0.0,0.0,2617.0,0.0,0.0,457.0,0.0,0.0,669.0,0.0,0.0,372.0,0.0,0.0,1057.0,0.0,0.0,275.0,0.0,0.0,891.0,0.0,0.0,4.07,2.94
441,1999,基隆市,734.0,0.0,0.0,1608.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,403.0,0.0,0.0,735.0,0.0,0.0,324.0,0.0,0.0,864.0,0.0,0.0,0.58,0.42
442,1999,新竹市,446.0,0.0,0.0,812.0,0.0,0.0,36.0,0.0,0.0,40.0,0.0,0.0,222.0,0.0,0.0,424.0,0.0,0.0,188.0,0.0,0.0,348.0,0.0,0.0,0.41,0.22
443,1999,臺中市,659.0,0.0,0.0,1623.0,0.0,0.0,51.0,0.0,0.0,53.0,0.0,0.0,185.0,0.0,0.0,471.0,0.0,0.0,423.0,0.0,0.0,1099.0,0.0,0.0,0.22,0.17
444,1999,嘉義市,624.0,0.0,0.0,1403.0,0.0,0.0,82.0,0.0,0.0,89.0,0.0,0.0,267.0,0.0,0.0,520.0,0.0,0.0,275.0,0.0,0.0,794.0,0.0,0.0,0.8,0.53
445,1999,臺南市,1256.0,0.0,0.0,3031.0,0.0,0.0,66.0,0.0,0.0,73.0,0.0,0.0,411.0,0.0,0.0,793.0,0.0,0.0,779.0,0.0,0.0,2165.0,0.0,0.0,0.56,0.42
446,1999,臺 北 市,8736.0,0.0,0.0,19843.0,0.0,0.0,1043.0,0.0,0.0,1153.0,0.0,0.0,3744.0,0.0,0.0,8666.0,0.0,0.0,3949.0,0.0,0.0,10024.0,0.0,0.0,0.99,0.75
447,1999,高 雄 市,6093.0,0.0,0.0,14021.0,0.0,0.0,354.0,0.0,0.0,404.0,0.0,0.0,2642.0,0.0,0.0,5503.0,0.0,0.0,3097.0,0.0,0.0,8114.0,0.0,0.0,1.26,0.95
448,1999,金門縣,457.0,0.0,0.0,1191.0,0.0,0.0,47.0,0.0,0.0,86.0,0.0,0.0,312.0,0.0,0.0,746.0,0.0,0.0,98.0,0.0,0.0,359.0,0.0,0.0,2.59,2.3
449,1999,連江縣,28.0,0.0,0.0,29.0,0.0,0.0,17.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.87,0.44
450,1998,全國,54951.0,0.0,0.0,125426.0,0.0,0.0,5795.0,0.0,0.0,6767.0,0.0,0.0,20696.0,0.0,0.0,45658.0,0.0,0.0,28460.0,0.0,0.0,73001.0,0.0,0.0,0.8626844808162557,0.5719747338075666
451,1998,臺北縣,6012.0,0.0,0.0,12811.0,0.0,0.0,780.0,0.0,0.0,918.0,0.0,0.0,1864.0,0.0,0.0,3826.0,0.0,0.0,3368.0,0.0,0.0,8067.0,0.0,0.0,0.5656931387594835,0.3703003563393016
452,1998,宜蘭縣,1447.0,0.0,0.0,3866.0,0.0,0.0,105.0,0.0,0.0,110.0,0.0,0.0,430.0,0.0,0.0,1190.0,0.0,0.0,912.0,0.0,0.0,2566.0,0.0,0.0,1.1352046820328558,0.8302783128985217
453,1998,桃園縣,3170.0,0.0,0.0,7526.0,0.0,0.0,421.0,0.0,0.0,468.0,0.0,0.0,1230.0,0.0,0.0,3110.0,0.0,0.0,1519.0,0.0,0.0,3948.0,0.0,0.0,0.6802064222644222,0.45584936013916544
454,1998,新竹縣,587.0,0.0,0.0,1289.0,0.0,0.0,62.0,0.0,0.0,66.0,0.0,0.0,281.0,0.0,0.0,616.0,0.0,0.0,244.0,0.0,0.0,607.0,0.0,0.0,0.540053177297526,0.30118229823823545
455,1998,苗栗縣,1216.0,0.0,0.0,2831.0,0.0,0.0,187.0,0.0,0.0,216.0,0.0,0.0,488.0,0.0,0.0,1110.0,0.0,0.0,541.0,0.0,0.0,1505.0,0.0,0.0,0.8695216915629224,0.5056639362123967
456,1998,臺中縣,1414.0,0.0,0.0,3327.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,318.0,0.0,0.0,808.0,0.0,0.0,1071.0,0.0,0.0,2494.0,0.0,0.0,0.3727340065742476,0.22669989145388422
457,1998,彰化縣,3094.0,0.0,0.0,6400.0,0.0,0.0,53.0,0.0,0.0,56.0,0.0,0.0,720.0,0.0,0.0,1606.0,0.0,0.0,2321.0,0.0,0.0,4738.0,0.0,0.0,1.0076895768941405,0.49175276822232145
458,1998,南投縣,1893.0,0.0,0.0,4709.0,0.0,0.0,226.0,0.0,0.0,231.0,0.0,0.0,851.0,0.0,0.0,1892.0,0.0,0.0,816.0,0.0,0.0,2586.0,0.0,0.0,1.3093459495351927,0.86265328628951
459,1998,雲林縣,2423.0,0.0,0.0,6110.0,0.0,0.0,87.0,0.0,0.0,95.0,0.0,0.0,878.0,0.0,0.0,2045.0,0.0,0.0,1458.0,0.0,0.0,3970.0,0.0,0.0,1.246719835348598,0.8157597847782696
460,1998,嘉義縣,1578.0,0.0,0.0,3738.0,0.0,0.0,87.0,0.0,0.0,91.0,0.0,0.0,399.0,0.0,0.0,771.0,0.0,0.0,1092.0,0.0,0.0,2876.0,0.0,0.0,1.0520771523245038,0.6607357180860935
461,1998,臺南縣,2283.0,0.0,0.0,4612.0,0.0,0.0,291.0,0.0,0.0,312.0,0.0,0.0,1160.0,0.0,0.0,2076.0,0.0,0.0,832.0,0.0,0.0,2224.0,0.0,0.0,0.7276215730394375,0.41916984013014985
462,1998,高雄縣,2590.0,0.0,0.0,5626.0,0.0,0.0,279.0,0.0,0.0,295.0,0.0,0.0,1088.0,0.0,0.0,2147.0,0.0,0.0,1223.0,0.0,0.0,3184.0,0.0,0.0,0.7121645402551694,0.45848980336932144
463,1998,屏東縣,4584.0,0.0,0.0,10427.0,0.0,0.0,425.0,0.0,0.0,463.0,0.0,0.0,1635.0,0.0,0.0,3493.0,0.0,0.0,2524.0,0.0,0.0,6471.0,0.0,0.0,1.8915260951374906,1.145144639444725
464,1998,臺東縣,2337.0,0.0,0.0,6330.0,0.0,0.0,418.0,0.0,0.0,536.0,0.0,0.0,713.0,0.0,0.0,1794.0,0.0,0.0,1206.0,0.0,0.0,4000.0,0.0,0.0,3.2776538898472674,2.5326382248326578
465,1998,花蓮縣,1898.0,0.0,0.0,4791.0,0.0,0.0,125.0,0.0,0.0,139.0,0.0,0.0,688.0,0.0,0.0,1633.0,0.0,0.0,1085.0,0.0,0.0,3019.0,0.0,0.0,1.8438283238454214,1.3435183860953839
466,1998,澎湖縣,1058.0,0.0,0.0,2536.0,0.0,0.0,503.0,0.0,0.0,730.0,0.0,0.0,289.0,0.0,0.0,912.0,0.0,0.0,266.0,0.0,0.0,894.0,0.0,0.0,3.9592844846942596,2.834691436683322
467,1998,基隆市,709.0,0.0,0.0,1490.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,400.0,0.0,0.0,723.0,0.0,0.0,301.0,0.0,0.0,758.0,0.0,0.0,0.5776955731734146,0.3899319058510722
468,1998,新竹市,355.0,0.0,0.0,686.0,0.0,0.0,21.0,0.0,0.0,22.0,0.0,0.0,151.0,0.0,0.0,290.0,0.0,0.0,183.0,0.0,0.0,374.0,0.0,0.0,0.3383240095683748,0.19256518724578447
469,1998,臺中市,639.0,0.0,0.0,1468.0,0.0,0.0,55.0,0.0,0.0,58.0,0.0,0.0,201.0,0.0,0.0,469.0,0.0,0.0,383.0,0.0,0.0,941.0,0.0,0.0,0.2238531467306581,0.15994979232676826
470,1998,嘉義市,642.0,0.0,0.0,1453.0,0.0,0.0,91.0,0.0,0.0,94.0,0.0,0.0,260.0,0.0,0.0,550.0,0.0,0.0,291.0,0.0,0.0,809.0,0.0,0.0,0.8297468109030282,0.5523664702528037
471,1998,臺南市,1093.0,0.0,0.0,2581.0,0.0,0.0,77.0,0.0,0.0,87.0,0.0,0.0,354.0,0.0,0.0,723.0,0.0,0.0,662.0,0.0,0.0,1771.0,0.0,0.0,0.49863366164991624,0.35756242449766706
472,1998,臺 北 市,7684.0,0.0,0.0,17270.0,0.0,0.0,989.0,0.0,0.0,1119.0,0.0,0.0,3461.0,0.0,0.0,8165.0,0.0,0.0,3234.0,0.0,0.0,7986.0,0.0,0.0,0.8834184292305268,0.6541817822305742
473,1998,高 雄 市,5671.0,0.0,0.0,12223.0,0.0,0.0,386.0,0.0,0.0,455.0,0.0,0.0,2458.0,0.0,0.0,4908.0,0.0,0.0,2827.0,0.0,0.0,6860.0,0.0,0.0,1.2059363284331759,0.8358738482201351
474,1998,金門縣,535.0,0.0,0.0,1284.0,0.0,0.0,69.0,0.0,0.0,144.0,0.0,0.0,370.0,0.0,0.0,792.0,0.0,0.0,96.0,0.0,0.0,348.0,0.0,0.0,3.0287590579710146,2.514688601645123
475,1998,連江縣,39.0,0.0,0.0,42.0,0.0,0.0,25.0,0.0,0.0,28.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.61569416498994,0.6311044327573253
476,1997,全國,49780.0,0.0,0.0,116056.0,0.0,0.0,6544.0,0.0,0.0,7906.0,0.0,0.0,18486.0,0.0,0.0,42852.0,0.0,0.0,24750.0,0.0,0.0,65298.0,0.0,0.0,0.8023411987377229,0.5337671318088297
477,1997,臺北縣,5177.0,0.0,0.0,11079.0,0.0,0.0,828.0,0.0,0.0,972.0,0.0,0.0,1643.0,0.0,0.0,3313.0,0.0,0.0,2706.0,0.0,0.0,6794.0,0.0,0.0,0.5029871236462243,0.32389670036997137
478,1997,宜蘭縣,1549.0,0.0,0.0,4186.0,0.0,0.0,118.0,0.0,0.0,130.0,0.0,0.0,497.0,0.0,0.0,1409.0,0.0,0.0,934.0,0.0,0.0,2647.0,0.0,0.0,1.2495764831157936,0.8971223931264908
479,1997,桃園縣,2694.0,0.0,0.0,6477.0,0.0,0.0,421.0,0.0,0.0,478.0,0.0,0.0,1077.0,0.0,0.0,2872.0,0.0,0.0,1196.0,0.0,0.0,3127.0,0.0,0.0,0.6014789147480665,0.4011840410883813
480,1997,新竹縣,526.0,0.0,0.0,1135.0,0.0,0.0,56.0,0.0,0.0,61.0,0.0,0.0,245.0,0.0,0.0,499.0,0.0,0.0,225.0,0.0,0.0,575.0,0.0,0.0,0.5016881902981516,0.26913528138271514
481,1997,苗栗縣,1104.0,0.0,0.0,2591.0,0.0,0.0,177.0,0.0,0.0,198.0,0.0,0.0,443.0,0.0,0.0,1016.0,0.0,0.0,484.0,0.0,0.0,1377.0,0.0,0.0,0.8074602303894679,0.46239452907499673
482,1997,臺中縣,1336.0,0.0,0.0,3173.0,0.0,0.0,42.0,0.0,0.0,45.0,0.0,0.0,321.0,0.0,0.0,814.0,0.0,0.0,973.0,0.0,0.0,2314.0,0.0,0.0,0.362020377194884,0.21916600875420736
483,1997,彰化縣,2860.0,0.0,0.0,6256.0,0.0,0.0,72.0,0.0,0.0,78.0,0.0,0.0,781.0,0.0,0.0,1875.0,0.0,0.0,2007.0,0.0,0.0,4303.0,0.0,0.0,0.9512469317297394,0.48206734147875085
484,1997,南投縣,1712.0,0.0,0.0,4351.0,0.0,0.0,254.0,0.0,0.0,274.0,0.0,0.0,791.0,0.0,0.0,1771.0,0.0,0.0,667.0,0.0,0.0,2306.0,0.0,0.0,1.2077601410934744,0.7958559155086729
485,1997,雲林縣,2248.0,0.0,0.0,5473.0,0.0,0.0,85.0,0.0,0.0,93.0,0.0,0.0,786.0,0.0,0.0,1817.0,0.0,0.0,1377.0,0.0,0.0,3563.0,0.0,0.0,1.1746509489173147,0.727876762338196
486,1997,嘉義縣,1576.0,0.0,0.0,3647.0,0.0,0.0,116.0,0.0,0.0,118.0,0.0,0.0,434.0,0.0,0.0,884.0,0.0,0.0,1026.0,0.0,0.0,2645.0,0.0,0.0,1.0695114585666103,0.6424224275359128
487,1997,臺南縣,2028.0,0.0,0.0,4081.0,0.0,0.0,325.0,0.0,0.0,357.0,0.0,0.0,1006.0,0.0,0.0,1884.0,0.0,0.0,697.0,0.0,0.0,1840.0,0.0,0.0,0.6610040220856176,0.3722687596180072
488,1997,高雄縣,2389.0,0.0,0.0,7296.0,0.0,0.0,323.0,0.0,0.0,485.0,0.0,0.0,1066.0,0.0,0.0,2826.0,0.0,0.0,1000.0,0.0,0.0,3985.0,0.0,0.0,0.6710466811418748,0.5945434988102611
489,1997,屏東縣,3986.0,0.0,0.0,9187.0,0.0,0.0,423.0,0.0,0.0,470.0,0.0,0.0,1390.0,0.0,0.0,3151.0,0.0,0.0,2173.0,0.0,0.0,5566.0,0.0,0.0,1.6716643251064187,1.005401832420625
490,1997,臺東縣,2185.0,0.0,0.0,5802.0,0.0,0.0,467.0,0.0,0.0,550.0,0.0,0.0,704.0,0.0,0.0,1901.0,0.0,0.0,1014.0,0.0,0.0,3351.0,0.0,0.0,3.102327100282546,2.2932625038537244
491,1997,花蓮縣,1730.0,0.0,0.0,4605.0,0.0,0.0,141.0,0.0,0.0,154.0,0.0,0.0,634.0,0.0,0.0,1671.0,0.0,0.0,955.0,0.0,0.0,2780.0,0.0,0.0,1.7145009117577104,1.2860362436012365
492,1997,澎湖縣,976.0,0.0,0.0,2214.0,0.0,0.0,462.0,0.0,0.0,657.0,0.0,0.0,228.0,0.0,0.0,730.0,0.0,0.0,286.0,0.0,0.0,827.0,0.0,0.0,3.721639656816015,2.4284570413188695
493,1997,基隆市,650.0,0.0,0.0,1323.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,346.0,0.0,0.0,588.0,0.0,0.0,296.0,0.0,0.0,723.0,0.0,0.0,0.5517171134160626,0.3487360624192741
494,1997,新竹市,291.0,0.0,0.0,543.0,0.0,0.0,24.0,0.0,0.0,25.0,0.0,0.0,130.0,0.0,0.0,202.0,0.0,0.0,137.0,0.0,0.0,316.0,0.0,0.0,0.2881644616969025,0.15434906196702672
495,1997,臺中市,526.0,0.0,0.0,1180.0,0.0,0.0,51.0,0.0,0.0,54.0,0.0,0.0,176.0,0.0,0.0,429.0,0.0,0.0,299.0,0.0,0.0,697.0,0.0,0.0,0.19027843595466598,0.13082605567203018
496,1997,嘉義市,538.0,0.0,0.0,1209.0,0.0,0.0,91.0,0.0,0.0,93.0,0.0,0.0,236.0,0.0,0.0,540.0,0.0,0.0,211.0,0.0,0.0,576.0,0.0,0.0,0.7065652784891585,0.4600071531302555
497,1997,臺南市,987.0,0.0,0.0,2297.0,0.0,0.0,65.0,0.0,0.0,75.0,0.0,0.0,342.0,0.0,0.0,643.0,0.0,0.0,580.0,0.0,0.0,1579.0,0.0,0.0,0.45998117199660726,0.3200006686996995
498,1997,臺 北 市,6686.0,0.0,0.0,14721.0,0.0,0.0,1371.0,0.0,0.0,1632.0,0.0,0.0,2552.0,0.0,0.0,6422.0,0.0,0.0,2763.0,0.0,0.0,6667.0,0.0,0.0,0.7827829890461897,0.5665206717893795
499,1997,高 雄 市,5440.0,0.0,0.0,11814.0,0.0,0.0,416.0,0.0,0.0,491.0,0.0,0.0,2296.0,0.0,0.0,4622.0,0.0,0.0,2728.0,0.0,0.0,6701.0,0.0,0.0,1.1998791298229516,0.8226206043692058
500,1997,金門縣,549.0,0.0,0.0,1376.0,0.0,0.0,182.0,0.0,0.0,375.0,0.0,0.0,354.0,0.0,0.0,965.0,0.0,0.0,13.0,0.0,0.0,36.0,0.0,0.0,3.0973201692524683,2.6938136256851997
501,1997,連江縣,37.0,0.0,0.0,40.0,0.0,0.0,26.0,0.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.5135869565217392,0.4751158094785604
502,1996,全國,49307.0,0.0,0.0,115542.0,0.0,0.0,7855.0,0.0,0.0,9533.0,0.0,0.0,17884.0,0.0,0.0,42738.0,0.0,0.0,23568.0,0.0,0.0,63271.0,0.0,0.0,0.82,0.54
503,1996,臺北縣,5547.0,0.0,0.0,12474.0,0.0,0.0,1134.0,0.0,0.0,1337.0,0.0,0.0,1706.0,0.0,0.0,3760.0,0.0,0.0,2707.0,0.0,0.0,7377.0,0.0,0.0,0.56,0.37
504,1996,宜蘭縣,1339.0,0.0,0.0,3581.0,0.0,0.0,136.0,0.0,0.0,145.0,0.0,0.0,403.0,0.0,0.0,1182.0,0.0,0.0,800.0,0.0,0.0,2254.0,0.0,0.0,1.12,0.77
505,1996,桃園縣,2708.0,0.0,0.0,6381.0,0.0,0.0,464.0,0.0,0.0,545.0,0.0,0.0,1049.0,0.0,0.0,2586.0,0.0,0.0,1195.0,0.0,0.0,3250.0,0.0,0.0,0.63,0.41
506,1996,新竹縣,469.0,0.0,0.0,1032.0,0.0,0.0,68.0,0.0,0.0,78.0,0.0,0.0,209.0,0.0,0.0,449.0,0.0,0.0,192.0,0.0,0.0,505.0,0.0,0.0,0.47,0.25
507,1996,苗栗縣,1330.0,0.0,0.0,3386.0,0.0,0.0,358.0,0.0,0.0,473.0,0.0,0.0,464.0,0.0,0.0,1304.0,0.0,0.0,508.0,0.0,0.0,1609.0,0.0,0.0,0.99,0.6
508,1996,臺中縣,1347.0,0.0,0.0,3315.0,0.0,0.0,52.0,0.0,0.0,58.0,0.0,0.0,433.0,0.0,0.0,1123.0,0.0,0.0,862.0,0.0,0.0,2134.0,0.0,0.0,0.38,0.23
509,1996,彰化縣,2541.0,0.0,0.0,5685.0,0.0,0.0,99.0,0.0,0.0,107.0,0.0,0.0,679.0,0.0,0.0,1626.0,0.0,0.0,1763.0,0.0,0.0,3952.0,0.0,0.0,0.86,0.44
510,1996,南投縣,1654.0,0.0,0.0,4291.0,0.0,0.0,426.0,0.0,0.0,489.0,0.0,0.0,725.0,0.0,0.0,1909.0,0.0,0.0,503.0,0.0,0.0,1893.0,0.0,0.0,1.19,0.79
511,1996,雲林縣,2270.0,0.0,0.0,6053.0,0.0,0.0,126.0,0.0,0.0,145.0,0.0,0.0,830.0,0.0,0.0,2063.0,0.0,0.0,1314.0,0.0,0.0,3845.0,0.0,0.0,1.21,0.8
512,1996,嘉義縣,1600.0,0.0,0.0,3951.0,0.0,0.0,139.0,0.0,0.0,145.0,0.0,0.0,445.0,0.0,0.0,945.0,0.0,0.0,1016.0,0.0,0.0,2861.0,0.0,0.0,1.11,0.7
513,1996,臺南縣,1948.0,0.0,0.0,4041.0,0.0,0.0,416.0,0.0,0.0,452.0,0.0,0.0,847.0,0.0,0.0,1674.0,0.0,0.0,685.0,0.0,0.0,1915.0,0.0,0.0,0.65,0.37
514,1996,高雄縣,2451.0,0.0,0.0,6259.0,0.0,0.0,409.0,0.0,0.0,495.0,0.0,0.0,1041.0,0.0,0.0,2524.0,0.0,0.0,1001.0,0.0,0.0,3240.0,0.0,0.0,0.72,0.52
515,1996,屏東縣,3927.0,0.0,0.0,8900.0,0.0,0.0,437.0,0.0,0.0,481.0,0.0,0.0,1320.0,0.0,0.0,3122.0,0.0,0.0,2170.0,0.0,0.0,5297.0,0.0,0.0,1.68,0.97
516,1996,臺東縣,2026.0,0.0,0.0,5443.0,0.0,0.0,455.0,0.0,0.0,561.0,0.0,0.0,663.0,0.0,0.0,1851.0,0.0,0.0,908.0,0.0,0.0,3031.0,0.0,0.0,2.94,2.14
517,1996,花蓮縣,1559.0,0.0,0.0,4111.0,0.0,0.0,170.0,0.0,0.0,189.0,0.0,0.0,573.0,0.0,0.0,1526.0,0.0,0.0,816.0,0.0,0.0,2396.0,0.0,0.0,1.58,1.15
518,1996,澎湖縣,997.0,0.0,0.0,2348.0,0.0,0.0,516.0,0.0,0.0,784.0,0.0,0.0,228.0,0.0,0.0,803.0,0.0,0.0,253.0,0.0,0.0,761.0,0.0,0.0,3.89,2.61
519,1996,基隆市,684.0,0.0,0.0,1351.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,375.0,0.0,0.0,623.0,0.0,0.0,302.0,0.0,0.0,719.0,0.0,0.0,0.61,0.36
520,1996,新竹市,261.0,0.0,0.0,456.0,0.0,0.0,34.0,0.0,0.0,36.0,0.0,0.0,96.0,0.0,0.0,147.0,0.0,0.0,131.0,0.0,0.0,273.0,0.0,0.0,0.27,0.13
521,1996,臺中市,480.0,0.0,0.0,1074.0,0.0,0.0,56.0,0.0,0.0,59.0,0.0,0.0,139.0,0.0,0.0,339.0,0.0,0.0,285.0,0.0,0.0,676.0,0.0,0.0,0.18,0.12
522,1996,嘉義市,472.0,0.0,0.0,1066.0,0.0,0.0,95.0,0.0,0.0,103.0,0.0,0.0,208.0,0.0,0.0,434.0,0.0,0.0,169.0,0.0,0.0,529.0,0.0,0.0,0.64,0.41
523,1996,臺南市,1279.0,0.0,0.0,3030.0,0.0,0.0,90.0,0.0,0.0,99.0,0.0,0.0,372.0,0.0,0.0,752.0,0.0,0.0,817.0,0.0,0.0,2179.0,0.0,0.0,0.61,0.43
524,1996,臺 北 市,6795.0,0.0,0.0,15142.0,0.0,0.0,1485.0,0.0,0.0,1797.0,0.0,0.0,2636.0,0.0,0.0,6865.0,0.0,0.0,2674.0,0.0,0.0,6480.0,0.0,0.0,0.8,0.58
525,1996,高 雄 市,5049.0,0.0,0.0,10918.0,0.0,0.0,461.0,0.0,0.0,548.0,0.0,0.0,2098.0,0.0,0.0,4290.0,0.0,0.0,2490.0,0.0,0.0,6080.0,0.0,0.0,1.14,0.76
526,1996,金門縣,528.0,0.0,0.0,1207.0,0.0,0.0,191.0,0.0,0.0,366.0,0.0,0.0,334.0,0.0,0.0,830.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,4.1,2.52
527,1996,連江縣,46.0,0.0,0.0,47.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.19,0.78
528,1995,全國,48580.0,0.0,0.0,114707.0,0.0,0.0,8755.0,0.0,0.0,10794.0,0.0,0.0,17160.0,0.0,0.0,42824.0,0.0,0.0,22665.0,0.0,0.0,61089.0,0.0,0.0,0.83,0.54
529,1995,臺北縣,5866.0,0.0,0.0,13873.0,0.0,0.0,1354.0,0.0,0.0,1656.0,0.0,0.0,1739.0,0.0,0.0,4286.0,0.0,0.0,2773.0,0.0,0.0,7931.0,0.0,0.0,0.62,0.42
530,1995,宜蘭縣,1231.0,0.0,0.0,3241.0,0.0,0.0,177.0,0.0,0.0,194.0,0.0,0.0,326.0,0.0,0.0,938.0,0.0,0.0,728.0,0.0,0.0,2109.0,0.0,0.0,1.06,0.7
531,1995,桃園縣,2625.0,0.0,0.0,6357.0,0.0,0.0,555.0,0.0,0.0,707.0,0.0,0.0,892.0,0.0,0.0,2509.0,0.0,0.0,1178.0,0.0,0.0,3141.0,0.0,0.0,0.65,0.42
532,1995,新竹縣,519.0,0.0,0.0,1152.0,0.0,0.0,93.0,0.0,0.0,105.0,0.0,0.0,236.0,0.0,0.0,512.0,0.0,0.0,190.0,0.0,0.0,535.0,0.0,0.0,0.54,0.28
533,1995,苗栗縣,1487.0,0.0,0.0,3658.0,0.0,0.0,441.0,0.0,0.0,575.0,0.0,0.0,578.0,0.0,0.0,1674.0,0.0,0.0,468.0,0.0,0.0,1409.0,0.0,0.0,1.14,0.65
534,1995,臺中縣,1295.0,0.0,0.0,3310.0,0.0,0.0,75.0,0.0,0.0,97.0,0.0,0.0,410.0,0.0,0.0,1103.0,0.0,0.0,810.0,0.0,0.0,2110.0,0.0,0.0,0.38,0.24
535,1995,彰化縣,2330.0,0.0,0.0,5391.0,0.0,0.0,142.0,0.0,0.0,152.0,0.0,0.0,554.0,0.0,0.0,1449.0,0.0,0.0,1634.0,0.0,0.0,3790.0,0.0,0.0,0.81,0.42
536,1995,南投縣,1534.0,0.0,0.0,4079.0,0.0,0.0,419.0,0.0,0.0,509.0,0.0,0.0,637.0,0.0,0.0,1835.0,0.0,0.0,478.0,0.0,0.0,1735.0,0.0,0.0,1.13,0.75
537,1995,雲林縣,2483.0,0.0,0.0,7079.0,0.0,0.0,168.0,0.0,0.0,190.0,0.0,0.0,1018.0,0.0,0.0,2684.0,0.0,0.0,1297.0,0.0,0.0,4205.0,0.0,0.0,1.35,0.94
538,1995,嘉義縣,1515.0,0.0,0.0,3668.0,0.0,0.0,150.0,0.0,0.0,158.0,0.0,0.0,404.0,0.0,0.0,853.0,0.0,0.0,961.0,0.0,0.0,2657.0,0.0,0.0,1.07,0.65
539,1995,臺南縣,1905.0,0.0,0.0,3958.0,0.0,0.0,492.0,0.0,0.0,548.0,0.0,0.0,733.0,0.0,0.0,1482.0,0.0,0.0,680.0,0.0,0.0,1928.0,0.0,0.0,0.66,0.37
540,1995,高雄縣,2392.0,0.0,0.0,5097.0,0.0,0.0,449.0,0.0,0.0,491.0,0.0,0.0,924.0,0.0,0.0,2090.0,0.0,0.0,1019.0,0.0,0.0,2516.0,0.0,0.0,0.74,0.43
